key,sentence_id,smell_id,index_start,index_end,language_construct,smell_title,smell_text
ACCUMULO-4492,3,res_3,38,99,Compound Noun,Ambiguous Compound Nouns,accumulo kerberos migration users
ACCUMULO-4492,3,res_3,127,154,Compound Noun,Ambiguous Compound Nouns,EXAMPLE.COM Migrating users
ACCUMULO-4492,3,res_6,172,191,Nominalization,Ambiguous Nominalization,not matching ' root '
ACCUMULO-4492,3,res_6,38,65,Nominalization,Ambiguous Nominalization,accumulo kerberos - migration
ACCUMULO-4492,3,res_6,109,118,Nominalization,Ambiguous Nominalization,- instance
ACCUMULO-4492,4,res_5,21,24,Negative Statement,Negative,not
ACCUMULO-4492,4,res_8,16,20,Subjective Language,Weak,will
ACCUMULO-4492,4,res_6,33,41,Nominalization,Ambiguous Nominalization,instance
ACCUMULO-4492,5,res_8,16,20,Subjective Language,Weak,will
ACCUMULO-4492,5,res_8.1,21,56,Subjective Language,Passive Voice Ambiguity,be in the realm ' EXAMPLE.COM ' Found
ACCUMULO-4492,6,res_6,27,35,Nominalization,Ambiguous Nominalization,existing
ACCUMULO-4492,6,res_6,42,64,Nominalization,Ambiguous Nominalization,when enabling Kerberos
ACCUMULO-4492,6,res_6,0,10,Nominalization,Ambiguous Nominalization,operations
ACCUMULO-4487,1,res_7,105,114,Other / Misc,Continuance,following
ACCUMULO-4487,1,res_7,0,11,Other / Misc,Continuance,In addition
ACCUMULO-4487,1,res_8,0,11,Subjective Language,Missing Content,In addition
ACCUMULO-4487,1,res_9,77,79,Vague Pronoun,Pronoun,we
ACCUMULO-4487,1,res_8,80,85,Subjective Language,Weak,would
ACCUMULO-4487,2,res_8.1,35,46,Subjective Language,Passive Voice Ambiguity,be extended
ACCUMULO-4487,2,res_3,8,31,Compound Noun,Ambiguous Compound Nouns,test reporting features
ACCUMULO-4307,1,res_9,73,75,Vague Pronoun,Pronoun,it
ACCUMULO-4307,1,res_8,30,31,Subjective Language,Vague,/
ACCUMULO-4307,1,res_8,38,39,Subjective Language,Vague,/
ACCUMULO-4307,2,res_9,50,54,Vague Pronoun,Pronoun,this
ACCUMULO-4307,2,res_9,14,18,Vague Pronoun,Pronoun,what
ACCUMULO-4307,2,res_6,36,69,Nominalization,Ambiguous Nominalization,incorporating this into the build
ACCUMULO-4307,3,res_1,1363,1370,Ambiguous Adverb or Adjective,Ambiguous Words,include
ACCUMULO-4307,3,res_1,1404,1411,Ambiguous Adverb or Adjective,Ambiguous Words,include
ACCUMULO-4307,3,res_1,1436,1443,Ambiguous Adverb or Adjective,Ambiguous Words,include
ACCUMULO-4307,3,res_1,1475,1482,Ambiguous Adverb or Adjective,Ambiguous Words,include
ACCUMULO-4307,3,res_1,1507,1514,Ambiguous Adverb or Adjective,Ambiguous Words,include
ACCUMULO-4307,3,res_1,1550,1557,Ambiguous Adverb or Adjective,Ambiguous Words,include
ACCUMULO-4307,3,res_1,2236,2244,Ambiguous Adverb or Adjective,Ambiguous Words,previous
ACCUMULO-4307,3,res_7,46,55,Other / Misc,Continuance,following
ACCUMULO-4307,3,res_9,9,11,Vague Pronoun,Pronoun,it
ACCUMULO-4307,3,res_9,2309,2311,Vague Pronoun,Pronoun,it
ACCUMULO-4307,3,res_9,0,1,Vague Pronoun,Pronoun,I
ACCUMULO-4307,3,res_9,2216,2217,Vague Pronoun,Pronoun,I
ACCUMULO-4307,3,res_8,2305,2308,Subjective Language,Vague,but
ACCUMULO-4307,3,res_3,65,78,Compound Noun,Ambiguous Compound Nouns,test pom file
ACCUMULO-4307,3,res_3,749,821,Compound Noun,Ambiguous Compound Nouns,accumulo core</artifactId version>1.6.5</version
ACCUMULO-4307,3,res_3,2245,2267,Compound Noun,Ambiguous Compound Nouns,release version number
ACCUMULO-4307,3,res_3,2278,2303,Compound Noun,Ambiguous Compound Nouns,build helper maven plugin
ACCUMULO-4307,3,res_6,33,104,Nominalization,Ambiguous Nominalization,dropping the following into the test pom file :   { noformat }      < profile
ACCUMULO-4307,3,res_6,1885,2106,Nominalization,Ambiguous Nominalization,breakBuildBasedOnSemanticVersioning > true</breakBuildBasedOnSematicVersioning >                      < onlyModified > true</onlyModified >                    < /parameter >                  < /configuration >                < /execution
ACCUMULO-4307,3,res_6,2224,2303,Nominalization,Ambiguous Nominalization,getting the previous release version number using the build - helper - maven - plugin
ACCUMULO-4307,3,res_6,355,365,Nominalization,Ambiguous Nominalization,executions
ACCUMULO-4307,3,res_6,382,391,Nominalization,Ambiguous Nominalization,execution
ACCUMULO-4307,4,res_7,24,28,Other / Misc,Ambiguous Positioning,also
ACCUMULO-4307,4,res_1,37,44,Ambiguous Adverb or Adjective,Ambiguous Words,include
ACCUMULO-4307,4,res_5,99,102,Negative Statement,Negative,not
ACCUMULO-4307,4,res_1,88,95,Ambiguous Adverb or Adjective,Optional,whether
ACCUMULO-4307,4,res_9,10,14,Vague Pronoun,Pronoun,this
ACCUMULO-4307,4,res_9,3,5,Vague Pronoun,Pronoun,we
ACCUMULO-4307,4,res_9,15,17,Vague Pronoun,Pronoun,we
ACCUMULO-4307,4,res_9,103,105,Vague Pronoun,Pronoun,we
ACCUMULO-4307,4,res_8,18,23,Subjective Language,Weak,would
ACCUMULO-4307,4,res_8,74,98,Subjective Language,Unclear Associativity,and determine whether or
ACCUMULO-4307,4,res_6,45,73,Nominalization,Ambiguous Nominalization,an execution for minicluster
ACCUMULO-4307,5,res_3,7,30,Compound Noun,Ambiguous Compound Nouns,compliance maven plugin
ACCUMULO-4307,5,res_6,7,17,Nominalization,Ambiguous Nominalization,compliance
ACCUMULO-4061,1,res_9,57,61,Vague Pronoun,Pronoun,that
ACCUMULO-4061,1,res_8,62,67,Subjective Language,Vague,there
ACCUMULO-4061,1,res_6,0,46,Nominalization,Ambiguous Nominalization,When upgrading by performing a rolling restart
ACCUMULO-4061,1,res_6,18,46,Nominalization,Ambiguous Nominalization,performing a rolling restart
ACCUMULO-4061,1,res_6,109,116,Nominalization,Ambiguous Nominalization,running
ACCUMULO-4061,1,res_6,136,208,Nominalization,Ambiguous Nominalization,using ps to get start time or maybe a versioned package on the classpath
ACCUMULO-4061,2,res_8,158,160,Subjective Language,Inside Behaviour,at
ACCUMULO-4061,2,res_9,145,149,Vague Pronoun,Pronoun,that
ACCUMULO-4061,2,res_8.1,40,46,Subjective Language,Passive Voice Ambiguity,be lay
ACCUMULO-4061,2,res_8.1,150,157,Subjective Language,Passive Voice Ambiguity,is used
ACCUMULO-4061,2,res_6,10,20,Nominalization,Ambiguous Nominalization,deployment
ACCUMULO-4061,3,res_9,222,224,Vague Pronoun,Pronoun,we
ACCUMULO-4061,3,res_9,385,390,Vague Pronoun,Pronoun,which
ACCUMULO-4061,3,res_8,20,21,Subjective Language,Vague,/
ACCUMULO-4061,3,res_8,26,27,Subjective Language,Vague,/
ACCUMULO-4061,3,res_8,40,41,Subjective Language,Vague,/
ACCUMULO-4061,3,res_8,46,47,Subjective Language,Vague,/
ACCUMULO-4061,3,res_8,55,56,Subjective Language,Vague,/
ACCUMULO-4061,3,res_8,75,76,Subjective Language,Vague,/
ACCUMULO-4061,3,res_8,81,82,Subjective Language,Vague,/
ACCUMULO-4061,3,res_8,90,91,Subjective Language,Vague,/
ACCUMULO-4061,3,res_8,110,111,Subjective Language,Vague,/
ACCUMULO-4061,3,res_8,116,117,Subjective Language,Vague,/
ACCUMULO-4061,3,res_8,125,126,Subjective Language,Vague,/
ACCUMULO-4061,3,res_8,150,151,Subjective Language,Vague,/
ACCUMULO-4061,3,res_8,156,157,Subjective Language,Vague,/
ACCUMULO-4061,3,res_8,165,166,Subjective Language,Vague,/
ACCUMULO-4061,3,res_8.1,401,408,Subjective Language,Passive Voice Ambiguity,are used
ACCUMULO-4061,3,res_2,136,142,Comparatives and Superlatives,Superlative Adjective,latest
ACCUMULO-4061,3,res_6,350,407,Nominalization,Ambiguous Nominalization,using the symbolic link to specify which version are used
ACCUMULO-4061,4,res_1,99,107,Ambiguous Adverb or Adjective,Ambiguous Words,previous
ACCUMULO-4061,4,res_8,49,52,Subjective Language,Dangerous Plural,any
ACCUMULO-4061,4,res_9,73,75,Vague Pronoun,Pronoun,it
ACCUMULO-4061,4,res_9,9,13,Vague Pronoun,Pronoun,that
ACCUMULO-4061,4,res_8,76,81,Subjective Language,Weak,would
ACCUMULO-4061,4,res_8,53,63,Subjective Language,Vague,particular
ACCUMULO-4061,4,res_6,87,115,Nominalization,Ambiguous Nominalization,running the previous version
ACCUMULO-4061,5,res_7,4,8,Other / Misc,Ambiguous Positioning,only
ACCUMULO-4061,5,res_9,29,31,Vague Pronoun,Pronoun,we
ACCUMULO-4061,5,res_8,4,8,Subjective Language,Vague,only
ACCUMULO-4061,5,res_6,93,100,Nominalization,Ambiguous Nominalization,running
ACCUMULO-4061,6,res_7,10,14,Other / Misc,Ambiguous Positioning,also
ACCUMULO-4061,6,res_8,4,9,Subjective Language,Imprecise,could
ACCUMULO-4061,6,res_8,68,74,Subjective Language,Inside Behaviour,during
ACCUMULO-4061,6,res_5,91,94,Negative Statement,Negative,not
ACCUMULO-4061,6,res_8,4,9,Subjective Language,Weak,could
ACCUMULO-4061,6,res_8,51,56,Subjective Language,Weak,would
ACCUMULO-4061,7,res_1,51,57,Ambiguous Adverb or Adjective,Ambiguous Words,before
ACCUMULO-4061,7,res_8,92,97,Subjective Language,Imprecise,could
ACCUMULO-4061,7,res_9,89,91,Vague Pronoun,Pronoun,it
ACCUMULO-4061,7,res_9,132,136,Vague Pronoun,Pronoun,what
ACCUMULO-4061,7,res_8,92,97,Subjective Language,Weak,could
ACCUMULO-4061,7,res_8.1,14,29,Subjective Language,Passive Voice Ambiguity,was resurrected
ACCUMULO-4061,7,res_8.1,75,88,Subjective Language,Passive Voice Ambiguity,are installed
ACCUMULO-4061,8,res_8,30,34,Subjective Language,Dangerous Plural,some
ACCUMULO-4061,8,res_9,0,2,Vague Pronoun,Pronoun,It
ACCUMULO-4061,8,res_9,77,79,Vague Pronoun,Pronoun,it
ACCUMULO-4061,8,res_9,64,68,Vague Pronoun,Pronoun,what
ACCUMULO-4061,8,res_8,3,8,Subjective Language,Weak,would
ACCUMULO-4061,8,res_8,20,25,Subjective Language,Vague,there
ACCUMULO-4061,8,res_6,48,55,Nominalization,Ambiguous Nominalization,running
ACCUMULO-4061,9,res_8,45,48,Subjective Language,Dangerous Plural,all
ACCUMULO-4061,9,res_8,26,31,Subjective Language,Imprecise,could
ACCUMULO-4061,9,res_9,0,4,Vague Pronoun,Pronoun,That
ACCUMULO-4061,9,res_9,40,44,Vague Pronoun,Pronoun,that
ACCUMULO-4061,9,res_9,23,25,Vague Pronoun,Pronoun,we
ACCUMULO-4061,9,res_8,26,31,Subjective Language,Weak,could
ACCUMULO-4061,9,res_6,49,56,Nominalization,Ambiguous Nominalization,running
ACCUMULO-4061,10,res_6,45,52,Nominalization,Ambiguous Nominalization,running
ACCUMULO-3982,1,res_9,67,68,Vague Pronoun,Pronoun,I
ACCUMULO-3982,1,res_9,30,35,Vague Pronoun,Pronoun,those
ACCUMULO-3982,1,res_9,39,44,Vague Pronoun,Pronoun,which
ACCUMULO-3982,1,res_8,45,48,Subjective Language,Weak,may
ACCUMULO-3982,1,res_8,55,65,Subjective Language,Vague,frequently
ACCUMULO-3982,1,res_2,3,9,Comparatives and Superlatives,Comparative Adjective,larger
ACCUMULO-3982,2,res_8,0,5,Subjective Language,Imprecise,Could
ACCUMULO-3982,2,res_1,9,17,Ambiguous Adverb or Adjective,Optional,possibly
ACCUMULO-3982,2,res_9,51,55,Vague Pronoun,Pronoun,that
ACCUMULO-3982,2,res_9,6,8,Vague Pronoun,Pronoun,we
ACCUMULO-3982,2,res_9,56,58,Vague Pronoun,Pronoun,we
ACCUMULO-3982,2,res_8,0,5,Subjective Language,Weak,Could
ACCUMULO-3982,3,res_8,78,83,Subjective Language,Imprecise,could
ACCUMULO-3982,3,res_9,101,106,Vague Pronoun,Pronoun,those
ACCUMULO-3982,3,res_9,84,86,Vague Pronoun,Pronoun,we
ACCUMULO-3982,3,res_8,78,83,Subjective Language,Weak,could
ACCUMULO-3982,3,res_8,0,12,Subjective Language,Vague,Additionally
ACCUMULO-3982,3,res_6,25,76,Nominalization,Ambiguous Nominalization,clearing the cache in the case of a miss or failure
ACCUMULO-3982,4,res_9,9,13,Vague Pronoun,Pronoun,this
ACCUMULO-3982,4,res_9,3,5,Vague Pronoun,Pronoun,we
ACCUMULO-3982,4,res_9,14,16,Vague Pronoun,Pronoun,we
ACCUMULO-3982,4,res_8,17,20,Subjective Language,Weak,may
ACCUMULO-3982,5,res_1,38,44,Ambiguous Adverb or Adjective,Ambiguous Words,before
ACCUMULO-3982,5,res_8,15,20,Subjective Language,Imprecise,could
ACCUMULO-3982,5,res_9,100,104,Vague Pronoun,Pronoun,that
ACCUMULO-3982,5,res_9,12,14,Vague Pronoun,Pronoun,we
ACCUMULO-3982,5,res_8,15,20,Subjective Language,Weak,could
ACCUMULO-3982,5,res_6,45,72,Nominalization,Ambiguous Nominalization,clearing the cache entirely
ACCUMULO-3982,6,res_7,9,13,Other / Misc,Ambiguous Positioning,also
ACCUMULO-3982,6,res_7,56,60,Other / Misc,Ambiguous Positioning,even
ACCUMULO-3982,6,res_9,0,2,Vague Pronoun,Pronoun,It
ACCUMULO-3982,6,res_8,3,8,Subjective Language,Weak,would
ACCUMULO-3982,7,res_9,18,20,Vague Pronoun,Pronoun,we
ACCUMULO-3982,8,res_8,13,18,Subjective Language,Imprecise,might
ACCUMULO-3982,8,res_9,27,31,Vague Pronoun,Pronoun,this
ACCUMULO-3982,8,res_8,13,18,Subjective Language,Weak,might
ACCUMULO-3982,8,res_8,70,81,Subjective Language,Vague,unnecessary
ACCUMULO-3982,9,res_1,49,57,Ambiguous Adverb or Adjective,Optional,possibly
ACCUMULO-3982,9,res_3,0,17,Compound Noun,Ambiguous Compound Nouns,Add LRU mechanism
ACCUMULO-3982,9,res_6,0,85,Nominalization,Ambiguous Nominalization,Add LRU mechanism to address memory concerns and possibly pre - fetch Tablet Locations .
ACCUMULO-3970,1,res_8,97,99,Subjective Language,Inside Behaviour,at
ACCUMULO-3970,1,res_9,0,2,Vague Pronoun,Pronoun,It
ACCUMULO-3970,1,res_8,3,8,Subjective Language,Weak,would
ACCUMULO-3970,1,res_8,12,18,Subjective Language,Vague,useful
ACCUMULO-3970,2,res_8,78,79,Subjective Language,Vague,/
ACCUMULO-3970,2,res_8,82,83,Subjective Language,Vague,/
ACCUMULO-3970,2,res_8,90,91,Subjective Language,Vague,/
ACCUMULO-3970,2,res_8,96,97,Subjective Language,Vague,/
ACCUMULO-3970,2,res_8,110,111,Subjective Language,Vague,/
ACCUMULO-3970,2,res_8,126,127,Subjective Language,Vague,/
ACCUMULO-3970,2,res_8,144,145,Subjective Language,Vague,/
ACCUMULO-3970,2,res_3,45,126,Compound Noun,Ambiguous Compound Nouns,identification|http://www.hhs.gov ocr privacy hipaa understanding coveredentities
ACCUMULO-3970,2,res_6,45,110,Nominalization,Ambiguous Nominalization,identification|http://www.hhs.gov / ocr / privacy / hipaa / understanding
ACCUMULO-3970,2,res_6,127,144,Nominalization,Ambiguous Nominalization,De - identification
ACCUMULO-3970,3,res_9,128,131,Vague Pronoun,Pronoun,his
ACCUMULO-3970,3,res_9,65,69,Vague Pronoun,Pronoun,that
ACCUMULO-3970,3,res_9,111,114,Vague Pronoun,Pronoun,you
ACCUMULO-3970,3,res_8,115,118,Subjective Language,Weak,can
ACCUMULO-3970,3,res_2,102,109,Comparatives and Superlatives,Comparative Adjective,younger
ACCUMULO-3970,3,res_6,24,61,Nominalization,Ambiguous Nominalization,identifying a patient 's date of birth
ACCUMULO-3970,4,res_9,55,57,Vague Pronoun,Pronoun,he
ACCUMULO-3970,4,res_9,50,54,Vague Pronoun,Pronoun,that
ACCUMULO-3970,4,res_9,38,41,Vague Pronoun,Pronoun,you
ACCUMULO-3970,5,res_8,249,251,Subjective Language,Inside Behaviour,at
ACCUMULO-3970,5,res_9,29,33,Vague Pronoun,Pronoun,this
ACCUMULO-3970,5,res_9,0,3,Vague Pronoun,Pronoun,You
ACCUMULO-3970,5,res_8,4,7,Subjective Language,Weak,can
ACCUMULO-3970,5,res_8,42,43,Subjective Language,Vague,/
ACCUMULO-3970,5,res_8.1,237,248,Subjective Language,Passive Voice Ambiguity,is produced
ACCUMULO-3970,5,res_6,16,105,Nominalization,Ambiguous Nominalization,"implementing this as a key / value mapping in accumulo like , { { ( pt_id , demographic , pt_dob ,"
ACCUMULO-3970,5,res_6,263,301,Nominalization,Ambiguous Nominalization,depending on the patient 's current age
ACCUMULO-3970,6,res_8,260,263,Subjective Language,Dangerous Plural,all
ACCUMULO-3970,6,res_8,203,208,Subjective Language,Imprecise,could
ACCUMULO-3970,6,res_8,203,208,Subjective Language,Weak,could
ACCUMULO-3970,6,res_8,16,21,Subjective Language,Weak,would
ACCUMULO-3970,6,res_8.1,209,221,Subjective Language,Passive Voice Ambiguity,be specified
ACCUMULO-3970,6,res_2,74,84,Comparatives and Superlatives,Comparative Adjective,identifier
ACCUMULO-3970,6,res_4,108,139,Coordination,Coordination of two nouns followed by another noun,number or medical record number
ACCUMULO-3970,6,res_6,242,288,Nominalization,Ambiguous Nominalization,having to re - code all the values in the system
ACCUMULO-3970,7,res_9,92,96,Vague Pronoun,Pronoun,they
ACCUMULO-3970,7,res_9,23,27,Vague Pronoun,Pronoun,this
ACCUMULO-3970,7,res_8,36,41,Subjective Language,Weak,would
ACCUMULO-3970,7,res_8,0,4,Subjective Language,Vague,More
ACCUMULO-3970,7,res_8,61,65,Subjective Language,Vague,more
ACCUMULO-3970,7,res_2,61,65,Comparatives and Superlatives,Comparative Adjective,more
ACCUMULO-3970,7,res_4,109,136,Coordination,Coordination of two verbs followed by a noun,transform or anonymize data
ACCUMULO-3970,7,res_6,0,21,Nominalization,Ambiguous Nominalization,More broadly speaking
ACCUMULO-3970,8,res_1,96,102,Ambiguous Adverb or Adjective,Ambiguous Words,before
ACCUMULO-3970,8,res_9,63,67,Vague Pronoun,Pronoun,that
ACCUMULO-3970,8,res_9,17,21,Vague Pronoun,Pronoun,this
ACCUMULO-3970,8,res_9,22,25,Vague Pronoun,Pronoun,you
ACCUMULO-3970,8,res_8,68,71,Subjective Language,Weak,can
ACCUMULO-3970,8,res_8,83,84,Subjective Language,Vague,/
ACCUMULO-3970,8,res_8.1,116,129,Subjective Language,Passive Voice Ambiguity,are evaluated
ACCUMULO-3970,9,res_8,90,94,Subjective Language,Dangerous Plural,much
ACCUMULO-3970,9,res_8,30,35,Subjective Language,Dangerous Plural,a lot
ACCUMULO-3970,9,res_8,19,24,Subjective Language,Imprecise,might
ACCUMULO-3970,9,res_9,0,1,Vague Pronoun,Pronoun,I
ACCUMULO-3970,9,res_9,68,69,Vague Pronoun,Pronoun,I
ACCUMULO-3970,9,res_9,14,18,Vague Pronoun,Pronoun,this
ACCUMULO-3970,9,res_8,2,5,Subjective Language,Weak,can
ACCUMULO-3970,9,res_8,19,24,Subjective Language,Weak,might
ACCUMULO-3970,9,res_8,64,67,Subjective Language,Vague,but
ACCUMULO-3970,10,res_9,27,31,Vague Pronoun,Pronoun,your
ACCUMULO-3970,10,res_6,0,41,Nominalization,Ambiguous Nominalization,Looking forward to hearing your thoughts !
ACCUMULO-3970,10,res_6,19,40,Nominalization,Ambiguous Nominalization,hearing your thoughts
ACCUMULO-3970,11,res_8,37,39,Subjective Language,Inside Behaviour,at
ACCUMULO-3970,11,res_6,0,49,Nominalization,Ambiguous Nominalization,Generating multiple views of a value at scan time
ACCUMULO-3795,1,res_7,103,107,Other / Misc,Ambiguous Positioning,only
ACCUMULO-3795,1,res_1,207,213,Ambiguous Adverb or Adjective,Ambiguous Words,before
ACCUMULO-3795,1,res_8,120,125,Subjective Language,Dangerous Plural,every
ACCUMULO-3795,1,res_8,89,93,Subjective Language,Dangerous Plural,many
ACCUMULO-3795,1,res_8,47,51,Subjective Language,Dangerous Plural,some
ACCUMULO-3795,1,res_8,160,165,Subjective Language,Imprecise,could
ACCUMULO-3795,1,res_9,136,138,Vague Pronoun,Pronoun,it
ACCUMULO-3795,1,res_9,10,14,Vague Pronoun,Pronoun,that
ACCUMULO-3795,1,res_9,72,76,Vague Pronoun,Pronoun,that
ACCUMULO-3795,1,res_9,157,159,Vague Pronoun,Pronoun,we
ACCUMULO-3795,1,res_8,160,165,Subjective Language,Weak,could
ACCUMULO-3795,1,res_8,15,18,Subjective Language,Weak,may
ACCUMULO-3795,1,res_8,139,144,Subjective Language,Weak,would
ACCUMULO-3795,1,res_8,103,107,Subjective Language,Vague,only
ACCUMULO-3795,1,res_8.1,183,194,Subjective Language,Passive Voice Ambiguity,be returned
ACCUMULO-3795,1,res_8.1,229,251,Subjective Language,Passive Voice Ambiguity,been completely filled
ACCUMULO-3795,1,res_6,52,62,Nominalization,Ambiguous Nominalization,underlying
ACCUMULO-3795,2,res_9,0,1,Vague Pronoun,Pronoun,I
ACCUMULO-3795,2,res_9,10,14,Vague Pronoun,Pronoun,that
ACCUMULO-3795,2,res_9,15,19,Vague Pronoun,Pronoun,this
ACCUMULO-3795,2,res_8.1,20,33,Subjective Language,Passive Voice Ambiguity,be time based
ACCUMULO-3795,3,res_9,53,62,Vague Pronoun,Pronoun,something
ACCUMULO-3795,3,res_9,8,10,Vague Pronoun,Pronoun,we
ACCUMULO-3795,3,res_8,11,16,Subjective Language,Weak,would
ACCUMULO-3795,4,res_7,27,31,Other / Misc,Ambiguous Positioning,only
ACCUMULO-3795,4,res_9,44,45,Vague Pronoun,Pronoun,i
ACCUMULO-3795,4,res_9,5,9,Vague Pronoun,Pronoun,that
ACCUMULO-3795,4,res_8,21,26,Subjective Language,Weak,would
ACCUMULO-3795,4,res_8,27,31,Subjective Language,Vague,only
ACCUMULO-3795,5,res_9,28,30,Vague Pronoun,Pronoun,it
ACCUMULO-3795,5,res_8.1,87,99,Subjective Language,Passive Voice Ambiguity,been reached
ACCUMULO-3795,5,res_6,106,156,Nominalization,Ambiguous Nominalization,the beginning of the nextBatch call in Tablet.java
ACCUMULO-3795,6,res_1,35,40,Ambiguous Adverb or Adjective,Ambiguous Words,after
ACCUMULO-3795,6,res_8,35,40,Subjective Language,Inside Behaviour,after
ACCUMULO-3733,1,res_9,0,1,Vague Pronoun,Pronoun,I
ACCUMULO-3733,1,res_8,45,46,Subjective Language,Vague,/
ACCUMULO-3733,1,res_3,34,61,Compound Noun,Ambiguous Compound Nouns,performance API improvement
ACCUMULO-3733,1,res_6,34,45,Nominalization,Ambiguous Nominalization,performance
ACCUMULO-3733,1,res_6,22,61,Nominalization,Ambiguous Nominalization,a potential performance / API improvement
ACCUMULO-3733,2,res_8,108,112,Subjective Language,Dangerous Plural,some
ACCUMULO-3733,2,res_9,33,37,Vague Pronoun,Pronoun,that
ACCUMULO-3733,2,res_9,126,130,Vague Pronoun,Pronoun,they
ACCUMULO-3733,2,res_8,50,51,Subjective Language,Vague,/
ACCUMULO-3733,2,res_8,172,173,Subjective Language,Vague,/
ACCUMULO-3733,2,res_8,100,103,Subjective Language,Vague,but
ACCUMULO-3733,2,res_8,139,150,Subjective Language,Vague,unnecessary
ACCUMULO-3733,2,res_6,24,98,Nominalization,Ambiguous Nominalization,ensuring that multiple key / value changes to the same row happen atomically
ACCUMULO-3733,2,res_6,108,125,Nominalization,Ambiguous Nominalization,some applications
ACCUMULO-3733,2,res_6,139,264,Nominalization,Ambiguous Nominalization,unnecessary transformation of key / value pairs in and out of the Mutation structure with no real change in information content
